Trial,S1_val,S1_std,S2_val,S2_std
3363,-3.33,0.00,-3.33,2.00
3364,-3.33,0.00,-3.33,2.00
3365,-3.33,0.00,-3.33,2.00
3366,-3.33,0.00,-3.33,2.00
3367,-3.33,0.00,-3.33,2.00
3368,-3.33,0.00,-3.33,2.00
3369,-3.33,0.00,-3.33,2.00
3370,-3.33,0.00,-3.33,2.00
3371,-3.33,0.00,-3.33,2.00
3372,-3.33,0.00,-3.33,2.00
3373,-3.33,0.00,-3.33,2.00
3374,-3.33,0.00,-3.33,2.00
3375,-3.33,0.00,-3.33,2.00
3376,-3.33,0.00,-3.33,2.00
3377,-3.33,0.00,-3.33,2.00
3378,-3.33,0.00,-3.33,2.00
3379,-3.33,0.00,-3.33,2.00
3380,-3.33,0.00,-3.33,2.00
3381,-3.33,0.00,-3.33,2.00
3382,-3.33,0.00,-3.33,2.00
3383,-3.33,0.00,-3.33,2.00
3384,-3.33,0.00,-3.33,2.00
3385,-3.33,0.00,-3.33,2.00
3386,-3.33,0.00,-3.33,2.00
3387,-3.33,0.00,-3.33,2.00
3388,-3.33,0.00,-3.33,2.00
3389,-3.33,0.00,-3.33,2.00
3390,-3.33,0.00,-3.33,2.00
3391,-3.33,0.00,-3.33,2.00
3392,-3.33,0.00,-3.33,2.00
3393,-3.33,0.00,-3.33,2.00
3394,-3.33,0.00,-3.33,2.00
3395,-3.33,0.00,-3.33,2.00
3396,-3.33,0.00,-3.33,2.00
3397,-3.33,0.00,-3.33,2.00
3398,-3.33,0.00,-3.33,2.00
3399,-3.33,0.00,-3.33,2.00
3400,-3.33,0.00,-3.33,2.00
3401,-3.33,0.00,-3.33,3.00
3402,-3.33,0.00,-3.33,3.00
3403,-3.33,0.00,-3.33,3.00
3404,-3.33,0.00,-3.33,3.00
3405,-3.33,0.00,-3.33,3.00
3406,-3.33,0.00,-3.33,3.00
3407,-3.33,0.00,-3.33,3.00
3408,-3.33,0.00,-3.33,3.00
3409,-3.33,0.00,-3.33,3.00
3410,-3.33,0.00,-3.33,3.00
3411,-3.33,0.00,-3.33,3.00
3412,-3.33,0.00,-3.33,3.00
3413,-3.33,0.00,-3.33,3.00
3414,-3.33,0.00,-3.33,3.00
3415,-3.33,0.00,-3.33,3.00
3416,-3.33,0.00,-3.33,3.00
3417,-3.33,0.00,-3.33,3.00
3418,-3.33,0.00,-3.33,3.00
3419,-3.33,0.00,-3.33,3.00
3420,-3.33,0.00,-3.33,3.00
3421,-3.33,0.00,-3.33,3.00
3422,-3.33,0.00,-3.33,3.00
3423,-3.33,0.00,-3.33,3.00
3424,-3.33,0.00,-3.33,3.00
3425,-3.33,0.00,-3.33,3.00
3426,-3.33,0.00,-3.33,3.00
3427,-3.33,0.00,-3.33,3.00
3428,-3.33,0.00,-3.33,3.00
3429,-3.33,0.00,-3.33,3.00
3430,-3.33,0.00,-3.33,3.00
3431,-3.33,0.00,-3.33,3.00
3432,-3.33,0.00,-3.33,3.00
3433,-3.33,0.00,-3.33,3.00
3434,-3.33,0.00,-3.33,3.00
3435,-3.33,0.00,-3.33,3.00
3436,-3.33,0.00,-3.33,3.00
3437,-3.33,0.00,-3.33,3.00
3438,-3.33,0.00,-3.33,3.00
3439,-3.33,0.00,-3.33,3.00
3440,-3.33,0.00,-3.33,3.00
3441,-3.33,0.00,-3.33,3.00
3442,-3.33,0.00,-3.33,3.00
3443,-3.33,0.00,-3.33,3.00
3444,-3.33,0.00,-3.33,3.00
3445,-3.33,0.00,-3.33,3.00
3446,-3.33,0.00,-3.33,3.00
3447,-3.33,0.00,-3.33,3.00
3448,-3.33,0.00,-3.33,3.00
3449,-3.33,0.00,-3.33,3.00
3450,-3.33,0.00,-3.33,3.00
3451,-3.33,0.00,-3.33,4.00
3452,-3.33,0.00,-3.33,4.00
3453,-3.33,0.00,-3.33,4.00
3454,-3.33,0.00,-3.33,4.00
3455,-3.33,0.00,-3.33,4.00
3456,-3.33,0.00,-3.33,4.00
3457,-3.33,0.00,-3.33,4.00
3458,-3.33,0.00,-3.33,4.00
3459,-3.33,0.00,-3.33,4.00
3460,-3.33,0.00,-3.33,4.00
3461,-3.33,0.00,-3.33,4.00
3462,-3.33,0.00,-3.33,4.00
3463,-3.33,0.00,-3.33,4.00
3464,-3.33,0.00,-3.33,4.00
3465,-3.33,0.00,-3.33,4.00
3466,-3.33,0.00,-3.33,4.00
3467,-3.33,0.00,-3.33,4.00
3468,-3.33,0.00,-3.33,4.00
3469,-3.33,0.00,-3.33,4.00
3470,-3.33,0.00,-3.33,4.00
3471,-3.33,0.00,-3.33,4.00
3472,-3.33,0.00,-3.33,4.00
3473,-3.33,0.00,-3.33,4.00
3474,-3.33,0.00,-3.33,4.00
3475,-3.33,0.00,-3.33,4.00
3476,-3.33,0.00,-3.33,4.00
3477,-3.33,0.00,-3.33,4.00
3478,-3.33,0.00,-3.33,4.00
3479,-3.33,0.00,-3.33,4.00
3480,-3.33,0.00,-3.33,4.00
3481,-3.33,0.00,-3.33,4.00
3482,-3.33,0.00,-3.33,4.00
3483,-3.33,0.00,-3.33,4.00
3484,-3.33,0.00,-3.33,4.00
3485,-3.33,0.00,-3.33,4.00
3486,-3.33,0.00,-3.33,4.00
3487,-3.33,0.00,-3.33,4.00
3488,-3.33,0.00,-3.33,4.00
3489,-3.33,0.00,-3.33,4.00
3490,-3.33,0.00,-3.33,4.00
3491,-3.33,0.00,-3.33,4.00
3492,-3.33,0.00,-3.33,4.00
3493,-3.33,0.00,-3.33,4.00
3494,-3.33,0.00,-3.33,4.00
3495,-3.33,0.00,-3.33,4.00
3496,-3.33,0.00,-3.33,4.00
3497,-3.33,0.00,-3.33,4.00
3498,-3.33,0.00,-3.33,4.00
3499,-3.33,0.00,-3.33,4.00
3500,-3.33,0.00,-3.33,4.00
3501,-2.82,0.00,-2.82,0.00
3502,-2.82,0.00,-2.82,0.00
3503,-2.82,0.00,-2.82,0.00
3504,-2.82,0.00,-2.82,0.00
3505,-2.82,0.00,-2.82,0.00
3506,-2.82,0.00,-2.82,0.00
3507,-2.82,0.00,-2.82,0.00
3508,-2.82,0.00,-2.82,0.00
3509,-2.82,0.00,-2.82,0.00
3510,-2.82,0.00,-2.82,0.00
3511,-2.82,0.00,-2.82,0.00
3512,-2.82,0.00,-2.82,0.00
3513,-2.82,0.00,-2.82,0.00
3514,-2.82,0.00,-2.82,0.00
3515,-2.82,0.00,-2.82,0.00
3516,-2.82,0.00,-2.82,0.00
3517,-2.82,0.00,-2.82,0.00
3518,-2.82,0.00,-2.82,0.00
3519,-2.82,0.00,-2.82,0.00
3520,-2.82,0.00,-2.82,0.00
3521,-2.82,0.00,-2.82,0.00
3522,-2.82,0.00,-2.82,0.00
3523,-2.82,0.00,-2.82,0.00
3524,-2.82,0.00,-2.82,0.00
3525,-2.82,0.00,-2.82,0.00
3526,-2.82,0.00,-2.82,0.00
3527,-2.82,0.00,-2.82,0.00
3528,-2.82,0.00,-2.82,0.00
3529,-2.82,0.00,-2.82,0.00
3530,-2.82,0.00,-2.82,0.00
3531,-2.82,0.00,-2.82,0.00
3532,-2.82,0.00,-2.82,0.00
3533,-2.82,0.00,-2.82,0.00
3534,-2.82,0.00,-2.82,0.00
3535,-2.82,0.00,-2.82,0.00
3536,-2.82,0.00,-2.82,0.00
3537,-2.82,0.00,-2.82,0.00
3538,-2.82,0.00,-2.82,0.00
3539,-2.82,0.00,-2.82,0.00
3540,-2.82,0.00,-2.82,0.00
3541,-2.82,0.00,-2.82,0.00
3542,-2.82,0.00,-2.82,0.00
3543,-2.82,0.00,-2.82,0.00
3544,-2.82,0.00,-2.82,0.00
3545,-2.82,0.00,-2.82,0.00
3546,-2.82,0.00,-2.82,0.00
3547,-2.82,0.00,-2.82,0.00
3548,-2.82,0.00,-2.82,0.00
3549,-2.82,0.00,-2.82,0.00
3550,-2.82,0.00,-2.82,0.00
3551,-2.82,0.00,-2.82,1.00
3552,-2.82,0.00,-2.82,1.00
3553,-2.82,0.00,-2.82,1.00
3554,-2.82,0.00,-2.82,1.00
3555,-2.82,0.00,-2.82,1.00
3556,-2.82,0.00,-2.82,1.00
3557,-2.82,0.00,-2.82,1.00
3558,-2.82,0.00,-2.82,1.00
3559,-2.82,0.00,-2.82,1.00
3560,-2.82,0.00,-2.82,1.00
3561,-2.82,0.00,-2.82,1.00
3562,-2.82,0.00,-2.82,1.00
3563,-2.82,0.00,-2.82,1.00
3564,-2.82,0.00,-2.82,1.00
3565,-2.82,0.00,-2.82,1.00
3566,-2.82,0.00,-2.82,1.00
3567,-2.82,0.00,-2.82,1.00
3568,-2.82,0.00,-2.82,1.00
3569,-2.82,0.00,-2.82,1.00
3570,-2.82,0.00,-2.82,1.00
3571,-2.82,0.00,-2.82,1.00
3572,-2.82,0.00,-2.82,1.00
3573,-2.82,0.00,-2.82,1.00
3574,-2.82,0.00,-2.82,1.00
3575,-2.82,0.00,-2.82,1.00
3576,-2.82,0.00,-2.82,1.00
3577,-2.82,0.00,-2.82,1.00
3578,-2.82,0.00,-2.82,1.00
3579,-2.82,0.00,-2.82,1.00
3580,-2.82,0.00,-2.82,1.00
3581,-2.82,0.00,-2.82,1.00
3582,-2.82,0.00,-2.82,1.00
3583,-2.82,0.00,-2.82,1.00
3584,-2.82,0.00,-2.82,1.00
3585,-2.82,0.00,-2.82,1.00
3586,-2.82,0.00,-2.82,1.00
3587,-2.82,0.00,-2.82,1.00
3588,-2.82,0.00,-2.82,1.00
3589,-2.82,0.00,-2.82,1.00
3590,-2.82,0.00,-2.82,1.00
3591,-2.82,0.00,-2.82,1.00
3592,-2.82,0.00,-2.82,1.00
3593,-2.82,0.00,-2.82,1.00
3594,-2.82,0.00,-2.82,1.00
3595,-2.82,0.00,-2.82,1.00
3596,-2.82,0.00,-2.82,1.00
3597,-2.82,0.00,-2.82,1.00
3598,-2.82,0.00,-2.82,1.00
3599,-2.82,0.00,-2.82,1.00
3600,-2.82,0.00,-2.82,1.00
3601,-2.82,0.00,-2.82,2.00
3602,-2.82,0.00,-2.82,2.00
3603,-2.82,0.00,-2.82,2.00
3604,-2.82,0.00,-2.82,2.00
3605,-2.82,0.00,-2.82,2.00
3606,-2.82,0.00,-2.82,2.00
3607,-2.82,0.00,-2.82,2.00
3608,-2.82,0.00,-2.82,2.00
3609,-2.82,0.00,-2.82,2.00
3610,-2.82,0.00,-2.82,2.00
3611,-2.82,0.00,-2.82,2.00
3612,-2.82,0.00,-2.82,2.00
3613,-2.82,0.00,-2.82,2.00
3614,-2.82,0.00,-2.82,2.00
3615,-2.82,0.00,-2.82,2.00
3616,-2.82,0.00,-2.82,2.00
3617,-2.82,0.00,-2.82,2.00
3618,-2.82,0.00,-2.82,2.00
3619,-2.82,0.00,-2.82,2.00
3620,-2.82,0.00,-2.82,2.00
3621,-2.82,0.00,-2.82,2.00
3622,-2.82,0.00,-2.82,2.00
3623,-2.82,0.00,-2.82,2.00
3624,-2.82,0.00,-2.82,2.00
3625,-2.82,0.00,-2.82,2.00
3626,-2.82,0.00,-2.82,2.00
3627,-2.82,0.00,-2.82,2.00
3628,-2.82,0.00,-2.82,2.00
3629,-2.82,0.00,-2.82,2.00
3630,-2.82,0.00,-2.82,2.00
3631,-2.82,0.00,-2.82,2.00
3632,-2.82,0.00,-2.82,2.00
3633,-2.82,0.00,-2.82,2.00
3634,-2.82,0.00,-2.82,2.00
3635,-2.82,0.00,-2.82,2.00
3636,-2.82,0.00,-2.82,2.00
3637,-2.82,0.00,-2.82,2.00
3638,-2.82,0.00,-2.82,2.00
3639,-2.82,0.00,-2.82,2.00
3640,-2.82,0.00,-2.82,2.00
3641,-2.82,0.00,-2.82,2.00
3642,-2.82,0.00,-2.82,2.00
3643,-2.82,0.00,-2.82,2.00
3644,-2.82,0.00,-2.82,2.00
3645,-2.82,0.00,-2.82,2.00
3646,-2.82,0.00,-2.82,2.00
3647,-2.82,0.00,-2.82,2.00
3648,-2.82,0.00,-2.82,2.00
3649,-2.82,0.00,-2.82,2.00
3650,-2.82,0.00,-2.82,2.00
3651,-2.82,0.00,-2.82,3.00
3652,-2.82,0.00,-2.82,3.00
3653,-2.82,0.00,-2.82,3.00
3654,-2.82,0.00,-2.82,3.00
3655,-2.82,0.00,-2.82,3.00
3656,-2.82,0.00,-2.82,3.00
3657,-2.82,0.00,-2.82,3.00
3658,-2.82,0.00,-2.82,3.00
3659,-2.82,0.00,-2.82,3.00
3660,-2.82,0.00,-2.82,3.00
3661,-2.82,0.00,-2.82,3.00
3662,-2.82,0.00,-2.82,3.00
3663,-2.82,0.00,-2.82,3.00
3664,-2.82,0.00,-2.82,3.00
3665,-2.82,0.00,-2.82,3.00
3666,-2.82,0.00,-2.82,3.00
3667,-2.82,0.00,-2.82,3.00
3668,-2.82,0.00,-2.82,3.00
3669,-2.82,0.00,-2.82,3.00
3670,-2.82,0.00,-2.82,3.00
3671,-2.82,0.00,-2.82,3.00
3672,-2.82,0.00,-2.82,3.00
3673,-2.82,0.00,-2.82,3.00
3674,-2.82,0.00,-2.82,3.00
3675,-2.82,0.00,-2.82,3.00
3676,-2.82,0.00,-2.82,3.00
3677,-2.82,0.00,-2.82,3.00
3678,-2.82,0.00,-2.82,3.00
3679,-2.82,0.00,-2.82,3.00
3680,-2.82,0.00,-2.82,3.00
3681,-2.82,0.00,-2.82,3.00
3682,-2.82,0.00,-2.82,3.00
3683,-2.82,0.00,-2.82,3.00
3684,-2.82,0.00,-2.82,3.00
3685,-2.82,0.00,-2.82,3.00
3686,-2.82,0.00,-2.82,3.00
3687,-2.82,0.00,-2.82,3.00
3688,-2.82,0.00,-2.82,3.00
3689,-2.82,0.00,-2.82,3.00
3690,-2.82,0.00,-2.82,3.00
3691,-2.82,0.00,-2.82,3.00
3692,-2.82,0.00,-2.82,3.00
3693,-2.82,0.00,-2.82,3.00
3694,-2.82,0.00,-2.82,3.00
3695,-2.82,0.00,-2.82,3.00
3696,-2.82,0.00,-2.82,3.00
3697,-2.82,0.00,-2.82,3.00
3698,-2.82,0.00,-2.82,3.00
3699,-2.82,0.00,-2.82,3.00
3700,-2.82,0.00,-2.82,3.00
3701,-2.82,0.00,-2.82,4.00
3702,-2.82,0.00,-2.82,4.00
3703,-2.82,0.00,-2.82,4.00
3704,-2.82,0.00,-2.82,4.00
3705,-2.82,0.00,-2.82,4.00
3706,-2.82,0.00,-2.82,4.00
3707,-2.82,0.00,-2.82,4.00
3708,-2.82,0.00,-2.82,4.00
3709,-2.82,0.00,-2.82,4.00
3710,-2.82,0.00,-2.82,4.00
3711,-2.82,0.00,-2.82,4.00
3712,-2.82,0.00,-2.82,4.00
3713,-2.82,0.00,-2.82,4.00
3714,-2.82,0.00,-2.82,4.00
3715,-2.82,0.00,-2.82,4.00
3716,-2.82,0.00,-2.82,4.00
3717,-2.82,0.00,-2.82,4.00
3718,-2.82,0.00,-2.82,4.00
3719,-2.82,0.00,-2.82,4.00
3720,-2.82,0.00,-2.82,4.00
3721,-2.82,0.00,-2.82,4.00
3722,-2.82,0.00,-2.82,4.00
3723,-2.82,0.00,-2.82,4.00
3724,-2.82,0.00,-2.82,4.00
3725,-2.82,0.00,-2.82,4.00
3726,-2.82,0.00,-2.82,4.00
3727,-2.82,0.00,-2.82,4.00
3728,-2.82,0.00,-2.82,4.00
3729,-2.82,0.00,-2.82,4.00
3730,-2.82,0.00,-2.82,4.00
3731,-2.82,0.00,-2.82,4.00
3732,-2.82,0.00,-2.82,4.00
3733,-2.82,0.00,-2.82,4.00
3734,-2.82,0.00,-2.82,4.00
3735,-2.82,0.00,-2.82,4.00
3736,-2.82,0.00,-2.82,4.00
3737,-2.82,0.00,-2.82,4.00
3738,-2.82,0.00,-2.82,4.00
3739,-2.82,0.00,-2.82,4.00
3740,-2.82,0.00,-2.82,4.00
3741,-2.82,0.00,-2.82,4.00
3742,-2.82,0.00,-2.82,4.00
3743,-2.82,0.00,-2.82,4.00
3744,-2.82,0.00,-2.82,4.00
3745,-2.82,0.00,-2.82,4.00
3746,-2.82,0.00,-2.82,4.00
3747,-2.82,0.00,-2.82,4.00
3748,-2.82,0.00,-2.82,4.00
3749,-2.82,0.00,-2.82,4.00
3750,-2.82,0.00,-2.82,4.00
3751,-2.31,0.00,-2.31,0.00
3752,-2.31,0.00,-2.31,0.00
3753,-2.31,0.00,-2.31,0.00
3754,-2.31,0.00,-2.31,0.00
3755,-2.31,0.00,-2.31,0.00
3756,-2.31,0.00,-2.31,0.00
3757,-2.31,0.00,-2.31,0.00
3758,-2.31,0.00,-2.31,0.00
3759,-2.31,0.00,-2.31,0.00
3760,-2.31,0.00,-2.31,0.00
3761,-2.31,0.00,-2.31,0.00
3762,-2.31,0.00,-2.31,0.00
3763,-2.31,0.00,-2.31,0.00
3764,-2.31,0.00,-2.31,0.00
3765,-2.31,0.00,-2.31,0.00
3766,-2.31,0.00,-2.31,0.00
3767,-2.31,0.00,-2.31,0.00
3768,-2.31,0.00,-2.31,0.00
3769,-2.31,0.00,-2.31,0.00
3770,-2.31,0.00,-2.31,0.00
3771,-2.31,0.00,-2.31,0.00
3772,-2.31,0.00,-2.31,0.00
3773,-2.31,0.00,-2.31,0.00
3774,-2.31,0.00,-2.31,0.00
3775,-2.31,0.00,-2.31,0.00
3776,-2.31,0.00,-2.31,0.00
3777,-2.31,0.00,-2.31,0.00
3778,-2.31,0.00,-2.31,0.00
3779,-2.31,0.00,-2.31,0.00
3780,-2.31,0.00,-2.31,0.00
3781,-2.31,0.00,-2.31,0.00
3782,-2.31,0.00,-2.31,0.00
3783,-2.31,0.00,-2.31,0.00
3784,-2.31,0.00,-2.31,0.00
3785,-2.31,0.00,-2.31,0.00
3786,-2.31,0.00,-2.31,0.00
3787,-2.31,0.00,-2.31,0.00
3788,-2.31,0.00,-2.31,0.00
3789,-2.31,0.00,-2.31,0.00
3790,-2.31,0.00,-2.31,0.00
3791,-2.31,0.00,-2.31,0.00
3792,-2.31,0.00,-2.31,0.00
3793,-2.31,0.00,-2.31,0.00
3794,-2.31,0.00,-2.31,0.00
3795,-2.31,0.00,-2.31,0.00
3796,-2.31,0.00,-2.31,0.00
3797,-2.31,0.00,-2.31,0.00
3798,-2.31,0.00,-2.31,0.00
3799,-2.31,0.00,-2.31,0.00
3800,-2.31,0.00,-2.31,0.00
3801,-2.31,0.00,-2.31,1.00
3802,-2.31,0.00,-2.31,1.00
3803,-2.31,0.00,-2.31,1.00
3804,-2.31,0.00,-2.31,1.00
3805,-2.31,0.00,-2.31,1.00
3806,-2.31,0.00,-2.31,1.00
3807,-2.31,0.00,-2.31,1.00
3808,-2.31,0.00,-2.31,1.00
3809,-2.31,0.00,-2.31,1.00
3810,-2.31,0.00,-2.31,1.00
3811,-2.31,0.00,-2.31,1.00
3812,-2.31,0.00,-2.31,1.00
3813,-2.31,0.00,-2.31,1.00
3814,-2.31,0.00,-2.31,1.00
3815,-2.31,0.00,-2.31,1.00
3816,-2.31,0.00,-2.31,1.00
3817,-2.31,0.00,-2.31,1.00
3818,-2.31,0.00,-2.31,1.00
3819,-2.31,0.00,-2.31,1.00
3820,-2.31,0.00,-2.31,1.00
3821,-2.31,0.00,-2.31,1.00
3822,-2.31,0.00,-2.31,1.00
3823,-2.31,0.00,-2.31,1.00
3824,-2.31,0.00,-2.31,1.00
3825,-2.31,0.00,-2.31,1.00
3826,-2.31,0.00,-2.31,1.00
3827,-2.31,0.00,-2.31,1.00
3828,-2.31,0.00,-2.31,1.00
3829,-2.31,0.00,-2.31,1.00
3830,-2.31,0.00,-2.31,1.00
3831,-2.31,0.00,-2.31,1.00
3832,-2.31,0.00,-2.31,1.00
3833,-2.31,0.00,-2.31,1.00
3834,-2.31,0.00,-2.31,1.00
3835,-2.31,0.00,-2.31,1.00
3836,-2.31,0.00,-2.31,1.00
3837,-2.31,0.00,-2.31,1.00
3838,-2.31,0.00,-2.31,1.00
3839,-2.31,0.00,-2.31,1.00
3840,-2.31,0.00,-2.31,1.00
3841,-2.31,0.00,-2.31,1.00
3842,-2.31,0.00,-2.31,1.00
3843,-2.31,0.00,-2.31,1.00
3844,-2.31,0.00,-2.31,1.00
3845,-2.31,0.00,-2.31,1.00
3846,-2.31,0.00,-2.31,1.00
3847,-2.31,0.00,-2.31,1.00
3848,-2.31,0.00,-2.31,1.00
3849,-2.31,0.00,-2.31,1.00
3850,-2.31,0.00,-2.31,1.00
3851,-2.31,0.00,-2.31,2.00
3852,-2.31,0.00,-2.31,2.00
3853,-2.31,0.00,-2.31,2.00
3854,-2.31,0.00,-2.31,2.00
3855,-2.31,0.00,-2.31,2.00
3856,-2.31,0.00,-2.31,2.00
3857,-2.31,0.00,-2.31,2.00
3858,-2.31,0.00,-2.31,2.00
3859,-2.31,0.00,-2.31,2.00
3860,-2.31,0.00,-2.31,2.00
3861,-2.31,0.00,-2.31,2.00
3862,-2.31,0.00,-2.31,2.00
3863,-2.31,0.00,-2.31,2.00
3864,-2.31,0.00,-2.31,2.00
3865,-2.31,0.00,-2.31,2.00
3866,-2.31,0.00,-2.31,2.00
3867,-2.31,0.00,-2.31,2.00
3868,-2.31,0.00,-2.31,2.00
3869,-2.31,0.00,-2.31,2.00
3870,-2.31,0.00,-2.31,2.00
3871,-2.31,0.00,-2.31,2.00
3872,-2.31,0.00,-2.31,2.00
3873,-2.31,0.00,-2.31,2.00
3874,-2.31,0.00,-2.31,2.00
3875,-2.31,0.00,-2.31,2.00
3876,-2.31,0.00,-2.31,2.00
3877,-2.31,0.00,-2.31,2.00
3878,-2.31,0.00,-2.31,2.00
3879,-2.31,0.00,-2.31,2.00
3880,-2.31,0.00,-2.31,2.00
3881,-2.31,0.00,-2.31,2.00
3882,-2.31,0.00,-2.31,2.00
3883,-2.31,0.00,-2.31,2.00
3884,-2.31,0.00,-2.31,2.00
3885,-2.31,0.00,-2.31,2.00
3886,-2.31,0.00,-2.31,2.00
3887,-2.31,0.00,-2.31,2.00
3888,-2.31,0.00,-2.31,2.00
3889,-2.31,0.00,-2.31,2.00
3890,-2.31,0.00,-2.31,2.00
3891,-2.31,0.00,-2.31,2.00
3892,-2.31,0.00,-2.31,2.00
3893,-2.31,0.00,-2.31,2.00
3894,-2.31,0.00,-2.31,2.00
3895,-2.31,0.00,-2.31,2.00
3896,-2.31,0.00,-2.31,2.00
3897,-2.31,0.00,-2.31,2.00
3898,-2.31,0.00,-2.31,2.00
3899,-2.31,0.00,-2.31,2.00
3900,-2.31,0.00,-2.31,2.00
3901,-2.31,0.00,-2.31,3.00
3902,-2.31,0.00,-2.31,3.00
3903,-2.31,0.00,-2.31,3.00
3904,-2.31,0.00,-2.31,3.00
3905,-2.31,0.00,-2.31,3.00
3906,-2.31,0.00,-2.31,3.00
3907,-2.31,0.00,-2.31,3.00
3908,-2.31,0.00,-2.31,3.00
3909,-2.31,0.00,-2.31,3.00
3910,-2.31,0.00,-2.31,3.00
3911,-2.31,0.00,-2.31,3.00
3912,-2.31,0.00,-2.31,3.00
3913,-2.31,0.00,-2.31,3.00
3914,-2.31,0.00,-2.31,3.00
3915,-2.31,0.00,-2.31,3.00
3916,-2.31,0.00,-2.31,3.00
3917,-2.31,0.00,-2.31,3.00
3918,-2.31,0.00,-2.31,3.00
3919,-2.31,0.00,-2.31,3.00
3920,-2.31,0.00,-2.31,3.00
3921,-2.31,0.00,-2.31,3.00
3922,-2.31,0.00,-2.31,3.00
3923,-2.31,0.00,-2.31,3.00
3924,-2.31,0.00,-2.31,3.00
3925,-2.31,0.00,-2.31,3.00
3926,-2.31,0.00,-2.31,3.00
3927,-2.31,0.00,-2.31,3.00
3928,-2.31,0.00,-2.31,3.00
3929,-2.31,0.00,-2.31,3.00
3930,-2.31,0.00,-2.31,3.00
3931,-2.31,0.00,-2.31,3.00
3932,-2.31,0.00,-2.31,3.00
3933,-2.31,0.00,-2.31,3.00
3934,-2.31,0.00,-2.31,3.00
3935,-2.31,0.00,-2.31,3.00
3936,-2.31,0.00,-2.31,3.00
3937,-2.31,0.00,-2.31,3.00
3938,-2.31,0.00,-2.31,3.00
3939,-2.31,0.00,-2.31,3.00
3940,-2.31,0.00,-2.31,3.00
3941,-2.31,0.00,-2.31,3.00
3942,-2.31,0.00,-2.31,3.00
3943,-2.31,0.00,-2.31,3.00
3944,-2.31,0.00,-2.31,3.00
3945,-2.31,0.00,-2.31,3.00
3946,-2.31,0.00,-2.31,3.00
3947,-2.31,0.00,-2.31,3.00
3948,-2.31,0.00,-2.31,3.00
3949,-2.31,0.00,-2.31,3.00
3950,-2.31,0.00,-2.31,3.00
3951,-2.31,0.00,-2.31,4.00
3952,-2.31,0.00,-2.31,4.00
3953,-2.31,0.00,-2.31,4.00
3954,-2.31,0.00,-2.31,4.00
3955,-2.31,0.00,-2.31,4.00
3956,-2.31,0.00,-2.31,4.00
3957,-2.31,0.00,-2.31,4.00
3958,-2.31,0.00,-2.31,4.00
3959,-2.31,0.00,-2.31,4.00
3960,-2.31,0.00,-2.31,4.00
3961,-2.31,0.00,-2.31,4.00
3962,-2.31,0.00,-2.31,4.00
3963,-2.31,0.00,-2.31,4.00
3964,-2.31,0.00,-2.31,4.00
3965,-2.31,0.00,-2.31,4.00
3966,-2.31,0.00,-2.31,4.00
3967,-2.31,0.00,-2.31,4.00
3968,-2.31,0.00,-2.31,4.00
3969,-2.31,0.00,-2.31,4.00
3970,-2.31,0.00,-2.31,4.00
3971,-2.31,0.00,-2.31,4.00
3972,-2.31,0.00,-2.31,4.00
3973,-2.31,0.00,-2.31,4.00
3974,-2.31,0.00,-2.31,4.00
3975,-2.31,0.00,-2.31,4.00
3976,-2.31,0.00,-2.31,4.00
3977,-2.31,0.00,-2.31,4.00
3978,-2.31,0.00,-2.31,4.00
3979,-2.31,0.00,-2.31,4.00
3980,-2.31,0.00,-2.31,4.00
3981,-2.31,0.00,-2.31,4.00
3982,-2.31,0.00,-2.31,4.00
3983,-2.31,0.00,-2.31,4.00
3984,-2.31,0.00,-2.31,4.00
3985,-2.31,0.00,-2.31,4.00
3986,-2.31,0.00,-2.31,4.00
3987,-2.31,0.00,-2.31,4.00
3988,-2.31,0.00,-2.31,4.00
3989,-2.31,0.00,-2.31,4.00
3990,-2.31,0.00,-2.31,4.00
3991,-2.31,0.00,-2.31,4.00
3992,-2.31,0.00,-2.31,4.00
3993,-2.31,0.00,-2.31,4.00
3994,-2.31,0.00,-2.31,4.00
3995,-2.31,0.00,-2.31,4.00
3996,-2.31,0.00,-2.31,4.00
3997,-2.31,0.00,-2.31,4.00
3998,-2.31,0.00,-2.31,4.00
3999,-2.31,0.00,-2.31,4.00
4000,-2.31,0.00,-2.31,4.00
4001,-1.79,0.00,-1.79,0.00
4002,-1.79,0.00,-1.79,0.00
4003,-1.79,0.00,-1.79,0.00
4004,-1.79,0.00,-1.79,0.00
4005,-1.79,0.00,-1.79,0.00
4006,-1.79,0.00,-1.79,0.00
4007,-1.79,0.00,-1.79,0.00
4008,-1.79,0.00,-1.79,0.00
4009,-1.79,0.00,-1.79,0.00
4010,-1.79,0.00,-1.79,0.00
4011,-1.79,0.00,-1.79,0.00
4012,-1.79,0.00,-1.79,0.00
4013,-1.79,0.00,-1.79,0.00
4014,-1.79,0.00,-1.79,0.00
4015,-1.79,0.00,-1.79,0.00
4016,-1.79,0.00,-1.79,0.00
4017,-1.79,0.00,-1.79,0.00
4018,-1.79,0.00,-1.79,0.00
4019,-1.79,0.00,-1.79,0.00
4020,-1.79,0.00,-1.79,0.00
4021,-1.79,0.00,-1.79,0.00
4022,-1.79,0.00,-1.79,0.00
4023,-1.79,0.00,-1.79,0.00
4024,-1.79,0.00,-1.79,0.00
4025,-1.79,0.00,-1.79,0.00
4026,-1.79,0.00,-1.79,0.00
4027,-1.79,0.00,-1.79,0.00
